10.1068,-58.8,-0.036
10.1544,-138.1,-0.044
10.2063,-200.4,-0.052
10.258,-220.5,-0.06
10.3083,-241.3,-0.068
10.3544,-267.9,-0.076
10.4063,-301.0,-0.084
10.456,-347.5,-0.092
10.5062,-383.5,-0.1
10.5564,-428.0,-0.108
10.6048,-467.7,-0.116
10.6552,-508.2,-0.124
10.7061,-551.5,-0.132
10.7547,-594.6,-0.14
10.8079,-643.0,-0.148
10.8567,-676.4,-0.156
10.9051,-721.0,-0.164
10.9562,-764.9,-0.172
11.0096,-816.6,-0.18
11.0567,-854.3,-0.188
11.1064,-894.3,-0.196
11.156,-927.4,-0.204
11.2079,-973.1,-0.212
11.2563,-1018.6,-0.22
11.3039,-1054.2,-0.228
11.3579,-1104.0,-0.236
11.4049,-1144.0,-0.244
11.4562,-1188.0,-0.252
11.5056,-1224.9,-0.26
11.5543,-1268.8,-0.268
11.6076,-1304.7,-0.276
11.6541,-1344.7,-0.284
11.7074,-1393.7,-0.292
11.7549,-1436.7,-0.3
11.8065,-1473.5,-0.308
11.8586,-1516.1,-0.316
11.9061,-1551.4,-0.324
11.9575,-1589.7,-0.332
12.006,-1629.2,-0.34
12.055,-1681.4,-0.348
12.1073,-1721.5,-0.356
12.1558,-1761.9,-0.364
12.2103,-1805.4,-0.372
12.2555,-1843.9,-0.38
12.305,-1877.9,-0.388
12.3527,-1922.0,-0.396
12.4017,-1954.5,-0.404
12.4547,-2002.5,-0.412
12.5052,-2044.8,-0.42
12.5576,-2089.0,-0.428
12.6054,-2113.8,-0.436
12.6634,-2168.7,-0.444
12.7077,-2215.0,-0.452
12.7555,-2250.9,-0.46
12.8068,-2288.2,-0.468
12.854,-2332.7,-0.476
12.9046,-2378.3,-0.484
12.9564,-2415.4,-0.492
13.0053,-2457.1,-0.5
13.0567,-2504.4,-0.508
13.1064,-2540.4,-0.516
13.1582,-2571.0,-0.524
13.2115,-2610.9,-0.532
13.2563,-2648.8,-0.54
13.3069,-2694.9,-0.548
13.3561,-2735.7,-0.556
13.4056,-2775.9,-0.564
13.4566,-2826.0,-0.572
13.5047,-2862.9,-0.58
13.5566,-2908.2,-0.588
13.6052,-2942.6,-0.596
