0.0011,0,0.028
0.0558,26.8,0.036
0.103,22.3,0.044
0.1556,44.6,0.052
0.2048,108.5,0.06
0.254,175.3,0.068
0.3061,236.1,0.076
0.3588,298.7,0.084
0.4048,339.1,0.092
0.4537,381.1,0.1
0.5059,431.2,0.108
0.5546,473.2,0.116
0.6041,514.3,0.124
0.6534,555.3,0.132
0.715,616.5,0.14
0.7566,642.1,0.148
0.8034,684.6,0.156
0.8543,728.9,0.164
0.9071,776.3,0.172
0.955,816.2,0.18
1.004,855.9,0.188
1.0577,905.2,0.196
1.1059,939.8,0.204
1.1536,983.8,0.212
1.207,1031.4,0.22
1.2564,1072.7,0.228
1.308,1119.2,0.236
1.3574,1156.0,0.244
1.4049,1188.7,0.252
1.4575,1242.8,0.26
1.5046,1287.0,0.268
1.5568,1336.6,0.276
1.6074,1363.7,0.284
1.6632,1418.9,0.292
1.709,1444.3,0.3
1.7622,1494.8,0.308
1.8059,1523.2,0.316
1.8544,1586.7,0.324
1.906,1619.1,0.332
1.9544,1651.7,0.34
2.0066,1694.1,0.348
2.0541,1733.3,0.356
2.1059,1781.8,0.364
2.1555,1816.7,0.372
2.2044,1862.0,0.38
2.2576,1907.7,0.388
2.3055,1938.9,0.396
2.3565,1998.2,0.404
2.4064,2024.0,0.412
2.4559,2076.1,0.42
2.5084,2119.7,0.428
2.5551,2146.9,0.436
2.6069,2196.0,0.444
2.6543,2226.7,0.452
2.712,2287.2,0.46
2.755,2320.3,0.468
2.8215,2374.3,0.476
2.8579,2396.5,0.484
2.9052,2435.0,0.492
2.9576,2483.0,0.5
3.0066,2524.9,0.508
3.0554,2560.8,0.516
3.1042,2602.9,0.524
3.1516,2648.5,0.532
3.2021,2690.4,0.54
3.2519,2737.8,0.548
3.3028,2777.0,0.556
3.3517,2817.7,0.564
3.4021,2857.6,0.572
3.4515,2893.5,0.58
3.5016,2933.2,0.588
3.5556,2977.0,0.596
3.6047,3030.1,0.604
3.6559,3059.8,0.612
3.7042,3096.2,0.62
3.7562,3146.3,0.628
3.8043,3190.7,0.636
3.8552,3234.7,0.644
3.9044,3282.2,0.652
3.9559,3325.0,0.66
4.0038,3352.0,0.668
4.054,3391.7,0.676
4.1065,3441.3,0.684
4.1549,3481.4,0.692
4.2067,3529.3,0.7
4.2536,3557.1,0.708
4.304,3590.6,0.716
4.358,3646.4,0.724
4.405,3689.9,0.732
4.4593,3730.7,0.74
4.5072,3769.3,0.748
4.5585,3814.4,0.756
4.6048,3853.4,0.764
4.6578,3901.7,0.772
4.7086,3932.2,0.78
4.756,3983.7,0.788
4.8042,4027.0,0.796
4.8546,4066.8,0.804
4.9068,4116.4,0.796
4.9565,4140.2,0.788
5.0035,4155.6,0.78
5.0547,4151.1,0.772
5.1089,4139.8,0.764
5.1551,4133.6,0.756
5.2037,4113.2,0.748
5.2567,4079.7,0.74
5.3063,4045.8,0.732
5.3555,4022.6,0.724
5.4084,4001.5,0.716
5.4562,3975.2,0.708
5.508,3954.1,0.7
5.5581,3934.0,0.692
5.6106,3911.2,0.684
5.6634,3870.6,0.676
5.7065,3849.4,0.668
5.7542,3827.5,0.66
5.8055,3805.1,0.652
5.8562,3775.8,0.644
5.9046,3751.9,0.636
5.9541,3726.5,0.628
6.0062,3704.0,0.62
6.0547,3667.3,0.612
6.1061,3633.8,0.604
6.1539,3617.0,0.596
6.2038,3576.1,0.588
6.257,3549.8,0.58
6.3034,3541.0,0.572
6.354,3510.4,0.564
6.4048,3472.2,0.556
6.4536,3458.7,0.548
6.5054,3426.7,0.54
6.5537,3388.7,0.532
6.603,3369.6,0.524
6.6534,3340.0,0.516
6.7062,3301.7,0.508
6.7561,3280.5,0.5
6.8073,3233.4,0.492
6.8553,3226.2,0.484
6.9048,3180.7,0.476
6.9572,3155.3,0.468
