0.0012,0,0.028
0.0632,0.0,0.036
0.1034,32.7,0.044
0.1546,52.7,0.052
0.2036,114.3,0.06
0.2533,179.5,0.068
0.3033,235.1,0.076
0.3547,298.3,0.084
0.4034,343.5,0.092
0.4568,384.2,0.1
0.5049,426.5,0.108
0.5571,475.7,0.116
0.6037,517.4,0.124
0.6539,555.0,0.132
0.7035,607.8,0.14
0.7567,645.2,0.148
0.8057,696.8,0.156
0.853,724.4,0.164
0.9017,771.6,0.172
0.9557,812.8,0.18
1.0037,851.7,0.188
1.0557,903.4,0.196
1.1051,950.1,0.204
1.1568,986.2,0.212
1.2042,1021.1,0.22
1.2547,1079.1,0.228
1.307,1121.8,0.236
1.3549,1156.0,0.244
1.4048,1196.7,0.252
1.456,1249.4,0.26
1.5043,1281.1,0.268
1.5538,1334.7,0.276
1.6076,1369.3,0.284
1.6552,1411.9,0.292
1.7034,1454.7,0.3
1.7575,1490.5,0.308
1.8039,1527.2,0.316
1.8545,1577.0,0.324
1.9064,1612.1,0.332
1.9534,1644.6,0.34
2.0038,1691.4,0.348
2.0549,1736.5,0.356
2.1037,1774.1,0.364
2.1565,1817.5,0.372
2.2046,1863.2,0.38
2.2528,1897.0,0.388
2.3033,1949.6,0.396
2.3572,1982.1,0.404
2.405,2031.6,0.412
2.456,2069.0,0.42
2.5046,2100.2,0.428
2.5568,2147.7,0.436
2.6124,2191.6,0.444
2.6676,2232.8,0.452
2.7089,2266.8,0.46
2.7652,2316.2,0.468
2.8085,2352.2,0.476
2.8565,2397.9,0.484
2.9052,2449.2,0.492
2.9592,2482.7,0.5
3.0113,2524.5,0.508
3.0711,2559.3,0.516
3.1105,2591.8,0.524
3.1567,2621.9,0.532
3.2115,2676.6,0.54
3.2587,2721.2,0.548
3.3076,2760.8,0.556
3.3596,2811.1,0.564
3.4097,2849.8,0.572
3.4534,2889.7,0.58
3.5081,2931.8,0.588
3.5553,2968.4,0.596
3.6111,3019.1,0.604
3.6612,3045.2,0.612
3.7066,3094.0,0.62
3.7594,3137.1,0.628
3.8092,3169.1,0.636
3.8538,3207.2,0.644
3.904,3258.4,0.652
3.9598,3306.4,0.66
4.0076,3358.1,0.668
4.06,3380.3,0.676
4.1127,3432.6,0.684
4.1695,3478.9,0.692
4.2066,3502.8,0.7
4.2698,3526.6,0.708
4.3158,3574.3,0.716
4.3539,3622.8,0.724
4.408,3675.9,0.732
4.4597,3705.4,0.74
4.5059,3752.5,0.748
4.5548,3795.8,0.756
4.6044,3826.0,0.764
4.6544,3874.7,0.772
4.7066,3922.3,0.78
4.7537,3963.3,0.788
4.8054,4016.0,0.796
4.8558,4056.2,0.804
4.9075,4095.8,0.796
4.9563,4128.9,0.788
5.0127,4141.0,0.78
5.0572,4145.9,0.772
5.1076,4130.3,0.764
5.1539,4107.7,0.756
5.2195,4091.7,0.748
5.2547,4063.4,0.74
5.3073,4048.3,0.732
5.3558,4027.0,0.724
5.4062,3987.4,0.716
5.4554,3965.2,0.708
5.51,3940.1,0.7
5.5541,3919.3,0.692
5.6069,3890.9,0.684
5.6547,3870.9,0.676
5.7084,3835.9,0.668
5.7563,3826.3,0.66
5.8139,3771.8,0.652
5.8594,3757.3,0.644
5.9189,3742.4,0.636
5.9592,3697.7,0.628
6.011,3678.1,0.62
6.0636,3646.8,0.612
6.105,3629.8,0.604
6.1539,3603.1,0.596
6.2048,3578.3,0.588
6.2561,3551.9,0.58
6.3109,3513.4,0.572
6.3552,3495.5,0.564
6.4042,3465.4,0.556
6.4538,3424.2,0.548
6.5075,3412.0,0.54
6.554,3386.6,0.532
6.6083,3348.3,0.524
6.6553,3331.1,0.516
6.7037,3292.5,0.508
6.7544,3268.3,0.5
6.8046,3226.5,0.492
6.8554,3217.9,0.484
6.9089,3176.3,0.476
6.9605,3135.2,0.468
7.0087,3121.7,0.46
7.0598,3098.6,0.452
7.1046,3070.2,0.444
7.1611,3019.6,0.436
7.2042,2999.0,0.428
7.2558,2966.2,0.42
7.3031,2939.9,0.412
7.354,2915.7,0.404
7.4075,2872.3,0.396
7.4607,2829.5,0.388
7.5078,2817.2,0.38
7.5571,2763.1,0.372
7.6186,2709.7,0.364
7.6608,2701.4,0.356
7.7039,2664.9,0.348
7.7603,2635.4,0.34
7.8091,2590.6,0.332
7.8538,2565.9,0.324
7.9138,2525.9,0.316
7.9531,2493.8,0.308
8.0037,2471.6,0.3
8.0575,2414.1,0.292
8.1057,2385.2,0.284
8.1658,2344.7,0.276
8.2092,2302.5,0.268
8.2646,2271.9,0.26
8.3036,2237.6,0.252
8.3611,2180.4,0.244
8.4059,2147.2,0.236
8.4548,2113.4,0.228
8.5092,2071.7,0.22
8.5584,2010.4,0.212
8.6042,1975.8,0.204
8.6544,1938.4,0.196
8.704,1873.6,0.188
8.7555,1847.0,0.18
8.8049,1798.1,0.172
8.8561,1734.5,0.164
8.9046,1720.4,0.156
8.9538,1649.3,0.148
9.0033,1598.7,0.14
9.0537,1567.7,0.132
9.1069,1533.6,0.124
9.154,1440.4,0.116
9.2043,1376.4,0.108
9.2582,1303.8,0.1
9.304,1250.7,0.092
9.3571,1216.8,0.084
9.4075,1131.2,0.076
9.4603,1061.3,0.068
9.5075,1001.4,0.06
9.5559,924.8,0.052
9.6164,831.4,0.044
9.6588,766.4,0.036
9.7115,674.9,0.028
9.755,589.1,0.02
9.8064,510.8,0.012
9.8631,368.1,0.004
9.9094,268.0,-0.004
9.9604,49.6,-0.012
10.0159,-11.0,-0.02
10.0597,-14.8,-0.028
10.1093,-16.6,-0.036
10.1585,-60.3,-0.044
10.2124,-142.2,-0.052
10.2548,-180.2,-0.06
10.3057,-225.0,-0.068
10.357,-264.0,-0.076
10.4035,-299.6,-0.084
10.454,-348.3,-0.092
10.5068,-388.3,-0.1
10.5544,-428.9,-0.108
10.6047,-470.6,-0.116
10.6579,-522.6,-0.124
10.7049,-546.6,-0.132
10.7542,-597.5,-0.14
10.8055,-644.8,-0.148
10.8538,-681.9,-0.156
10.9108,-733.6,-0.164
