0.0009,0,0.028
0.0537,0.0,0.036
0.1029,14.6,0.044
0.1562,28.4,0.052
0.2029,95.7,0.06
0.2587,189.0,0.068
0.3053,240.6,0.076
0.356,289.7,0.084
0.4054,334.6,0.092
0.4542,375.7,0.1
0.5039,427.7,0.108
0.5567,468.6,0.116
0.606,509.9,0.124
0.6594,556.4,0.132
0.7083,599.4,0.14
0.7533,642.3,0.148
0.8092,685.8,0.156
0.8583,728.5,0.164
0.9072,765.1,0.172
0.954,801.4,0.18
1.0051,858.5,0.188
1.0575,901.0,0.196
1.105,936.8,0.204
1.1549,982.9,0.212
1.2079,1023.8,0.22
1.2552,1060.0,0.228
1.3075,1108.2,0.236
1.3584,1153.2,0.244
1.4082,1198.3,0.252
1.4576,1242.9,0.26
1.5082,1276.2,0.268
1.5544,1322.0,0.276
1.6096,1363.3,0.284
1.6549,1412.9,0.292
1.7049,1447.3,0.3
1.7572,1483.0,0.308
1.808,1517.8,0.316
1.8558,1567.2,0.324
1.903,1598.9,0.332
1.9604,1647.7,0.34
2.0074,1680.6,0.348
2.0574,1734.7,0.356
2.1063,1765.2,0.364
2.1551,1811.4,0.372
2.2036,1845.3,0.38
2.2542,1895.4,0.388
2.3076,1940.4,0.396
2.3539,1968.4,0.404
2.402,2015.7,0.412
2.4515,2058.3,0.42
2.5032,2097.4,0.428
2.5555,2134.9,0.436
2.6041,2187.9,0.444
2.6589,2229.0,0.452
2.7081,2267.1,0.46
2.7567,2299.9,0.468
2.8097,2354.8,0.476
2.8555,2389.7,0.484
2.9087,2426.4,0.492
2.957,2468.1,0.5
3.0116,2516.5,0.508
3.0535,2556.7,0.516
3.1078,2604.9,0.524
3.1556,2626.8,0.532
3.2081,2684.4,0.54
3.2541,2717.0,0.548
3.3056,2760.5,0.556
3.3576,2798.6,0.564
3.4044,2844.1,0.572
3.4555,2873.2,0.58
3.5048,2924.9,0.588
3.5573,2964.0,0.596
3.6034,3003.8,0.604
3.6592,3042.5,0.612
3.7062,3085.1,0.62
3.7563,3125.6,0.628
3.8108,3183.6,0.636
3.8579,3203.7,0.644
3.9091,3241.9,0.652
3.9546,3294.4,0.66
4.0043,3319.4,0.668
4.0542,3368.7,0.676
4.1087,3406.1,0.684
4.1606,3453.6,0.692
4.212,3486.6,0.7
4.2549,3532.5,0.708
4.3041,3570.1,0.716
4.3548,3616.5,0.724
4.4078,3653.2,0.732
4.4543,3692.6,0.74
4.505,3739.4,0.748
4.5582,3795.1,0.756
4.6083,3827.9,0.764
4.6585,3870.5,0.772
4.7046,3906.5,0.78
4.7594,3963.8,0.788
4.8109,3992.8,0.796
4.8594,4036.5,0.804
4.9062,4075.5,0.796
4.9543,4117.4,0.788
5.0115,4120.5,0.78
5.0549,4112.0,0.772
5.1052,4117.9,0.764
5.1566,4093.6,0.756
5.2075,4080.7,0.748
5.2562,4049.9,0.74
5.3069,4021.3,0.732
5.3538,3998.7,0.724
5.4107,3985.1,0.716
5.4559,3954.3,0.708
5.5053,3928.1,0.7
5.5548,3911.6,0.692
5.6063,3879.3,0.684
5.655,3846.2,0.676
5.7084,3822.7,0.668
5.754,3803.7,0.66
5.8041,3764.0,0.652
5.8571,3751.1,0.644
5.9045,3730.5,0.636
5.9538,3699.9,0.628
6.0072,3673.0,0.62
6.0542,3643.3,0.612
6.1057,3616.7,0.604
6.1538,3596.3,0.596
6.2067,3557.9,0.588
6.2542,3536.2,0.58
6.3052,3508.0,0.572
6.358,3477.8,0.564
6.4049,3455.0,0.556
6.4562,3421.0,0.548
6.5036,3400.5,0.54
6.5535,3365.1,0.532
6.6086,3346.2,0.524
6.6537,3312.7,0.516
6.7046,3271.5,0.508
6.7535,3249.3,0.5
6.8042,3225.2,0.492
6.8577,3196.4,0.484
6.9057,3157.9,0.476
6.9542,3153.3,0.468
7.0036,3092.4,0.46
7.0557,3075.8,0.452
7.1054,3035.7,0.444
7.1567,3018.6,0.436
7.2019,2989.3,0.428
7.2519,2961.0,0.42
7.3039,2920.8,0.412
7.3587,2886.7,0.404
7.406,2846.1,0.396
7.4602,2821.3,0.388
7.5049,2798.2,0.38
7.557,2763.9,0.372
7.6064,2733.0,0.364
7.6572,2699.5,0.356
7.7043,2653.8,0.348
7.7558,2615.4,0.34
7.8045,2602.0,0.332
7.8543,2552.3,0.324
7.9068,2517.0,0.316
7.9543,2479.0,0.308
8.0074,2451.5,0.3
8.0538,2410.8,0.292
8.1068,2368.7,0.284
8.1546,2345.5,0.276
8.2046,2284.9,0.268
8.2574,2259.6,0.26
8.3049,2211.4,0.252
8.3583,2178.4,0.244
8.4059,2141.7,0.236
8.4548,2089.4,0.228
8.5068,2056.6,0.22
8.5576,2009.1,0.212
8.6039,1977.4,0.204
8.6531,1920.3,0.196
8.7034,1869.9,0.188
8.7586,1824.4,0.18
8.8044,1779.4,0.172
8.8571,1725.5,0.164
8.9073,1678.7,0.156
8.9538,1644.4,0.148
9.0054,1594.5,0.14
9.0578,1547.2,0.132
9.1066,1498.7,0.124
9.158,1429.7,0.116
9.2045,1386.4,0.108
9.2543,1318.9,0.1
9.3065,1285.5,0.092
9.3537,1192.3,0.084
9.4055,1124.4,0.076
9.4534,1061.7,0.068
9.5037,1006.4,0.06
9.5561,905.8,0.052
9.6037,837.6,0.044
9.66,755.1,0.036
9.7044,678.0,0.028
9.7737,568.7,0.02
9.8065,503.0,0.012
9.8587,406.7,0.004
9.9039,300.1,-0.004
9.9539,41.9,-0.012
10.0063,-13.0,-0.02
10.0541,-12.8,-0.028
10.1049,-12.8,-0.036
10.1556,-57.3,-0.044
10.2041,-124.0,-0.052
10.2554,-166.6,-0.06
10.304,-205.9,-0.068
10.3564,-257.9,-0.076
10.4045,-296.8,-0.084
10.4535,-336.7,-0.092
10.5073,-386.3,-0.1
10.5546,-429.0,-0.108
10.6053,-467.0,-0.116
10.6544,-505.3,-0.124
10.7028,-556.8,-0.132
10.7575,-597.9,-0.14
10.803,-635.2,-0.148
10.8541,-675.6,-0.156
10.904,-729.2,-0.164
10.9555,-766.9,-0.172
11.003,-811.5,-0.18
11.0554,-856.2,-0.188
11.1057,-894.4,-0.196
11.1577,-937.4,-0.204
11.2037,-980.5,-0.212
11.2539,-1019.0,-0.22
11.3041,-1075.8,-0.228
11.3554,-1115.0,-0.236
11.4119,-1150.8,-0.244
